"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALVORLIGHETSGRAD";"ANTALL ALVORLIG SKADET (STK)";"ANTALL ANDRE ENHETER (NY) (STK)";"ANTALL BUSS (NY) (STK)";"ANTALL DREPTE I ULYKKEN (STK)";"ANTALL ENHETER (STK)";"ANTALL FOTGJENGERE (NY) (STK)";"ANTALL KJØREFELT (STK)";"ANTALL LASTEBIL (NY) (STK)";"ANTALL LETT MC (NY) (STK)";"ANTALL LETTERE SKADET (STK)";"ANTALL LITEN ELEKTRISK MOTORVOGN (STK)";"ANTALL MC (NY) (STK)";"ANTALL MEGET ALVORLIG SKADET (STK)";"ANTALL MOPED (NY) (STK)";"ANTALL PERSONBIL (NY) (STK)";"ANTALL SKINNEGÅENDE MATERIELL (NY) (STK)";"ANTALL SYKKEL (NY) (STK)";"ANTALL TRAKTOR (NY) (STK)";"ANTALL UKJENTE ENHETER (NY) (STK)";"ANTALL VAREBIL (NY) (STK)";"ATK, INFLUENSSTREKNING (NY)";"DEKKETYPE";"FARTSDEMPENDE TILTAK (NY)";"FARTSGRENSE (KM/H)";"FORSTERKET VEGOPPMERKING";"FYLKENAVN (NY)";"FYLKENUMMER (NY)";"FYSISK MIDTDELER/MIDTREKKVERK";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK ARM (NY)";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK KRYSSDEL (NY)";"HISTORISK KRYSSDEL METERVERDI (NY)";"HISTORISK METERVERDI (NY)";"HISTORISK SIDEANLEGGSDEL (NY)";"HISTORISK SIDEANLEGGSDEL METERVERDI (NY)";"HISTORISK TRAFIKANTGRUPPE (NY)";"HISTORISK VEGDELSTREKNING (NY)";"HISTORISK VEGFASE (NY)";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"HISTORISK VEGSTREKNING (NY)";"KJØREFELTTYPE";"KOMMUNENAVN (NY)";"KOMMUNENUMMER (NY)";"LYSFORHOLD";"MC-SKINNE (NY)";"MÅNED (NY)";"REGULERING GANGFELT (NY)";"REGULERING VEGKRYSS (NY)";"STEDFESTINGENS NØYAKTIGHET";"STEDSFORHOLD";"TEMPERATUR (ºC)";"TETTSTED";"UID (NY)";"UKEDAG";"UKEDAGSTYPE (NY)";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"ULYKKESTYPE (NY)";"ULYKKESTYPE UNDERKATEGORI (NY)";"VEGBELYSNING (NY)";"VEGBREDDE (M)";"VEGTYPE";"VINTERDRIFTSKLASSE (NY)";"VÆRFORHOLD";"ÅDT (NY)";"ÅR (NY)";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"374980854";"570";"1";"1";"2013-01-25";"";"2022-09-16T15:12:36";"";"";"0";"0";"";"2";"0";"2";"0";"0";"";"";"0";"";"0";"1";"1";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Ukjent";"POINT (261465 6649624)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Ukjent";"";"1";"Ukjent";"Ukjent";"";"Rundkjøring";"";"Tettsted";"UID1000259503";"Fredag";"Yrkesdøgn";"2013-01-25";"13:00:00";"Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode";"Andre ulykker";"Andre ulykker(parkering o.l)";"Nei";"7,2";"Vanlig veg/gate";"";"Ukjent";"";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183 KD1 m85";"Riksveg";"Eksisterende";"162";"1";"1";"85,291";"85,291";"625529";"0,72232231";"0,72232231";"";"";"rundkjøring";"0";"716:519260554,716:519260686,716:519260722,716:519260738,716:655792432,716:706974832,716:795659925,716:996463878,717:519260318,717:519260373,717:519260385,717:655792234,717:706974637,717:795659743,717:996463722,880:600163256,880:600163293,880:600163303,880:600163305,880:872015425,880:872015619";"571:374980853,571:374980856";"POINT Z(261466.318 6649623.427 11.534)"
"376341853";"570";"1";"1";"2013-02-08";"";"2023-07-24T10:59:32";"";"";"0";"0";"";"2";"0";"1";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Delvis snø / isbelagt veg";"POINT (262619 6649356)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"2";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"-5";"Tettsted";"UID1000259925";"Fredag";"Yrkesdøgn";"2013-02-08";"20:04:00";"Avsvinging til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Ja";"3,7";"Vanlig veg/gate";"";"God sikt, opphold";"4145";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2778 KD4 m15";"Riksveg";"Eksisterende";"162";"1";"1";"14,661";"14,661";"625523";"0,12757098";"0,12757098";"";"";"rampe";"0";"716:519260558";"571:376341852,571:376341855";"POINT Z(262619.25 6649356.562 3.658)"
"376794232";"570";"1";"1";"2013-03-07";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"3";"0";"4";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Våt, bar veg";"POINT (262280 6649729)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Tussmørke, skumring";"";"3";"Ukjent";"Ukjent";"";"Tunnel (primært for motorkjøretøy)";"2";"Tettsted";"UID1000260288";"Torsdag";"Yrkesdøgn";"2013-03-07";"14:40:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"16,5";"Vanlig veg/gate";"";"God sikt, opphold";"18500";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3116";"Riksveg";"Eksisterende";"162";"1";"1";"3115,506";"3115,506";"625517";"0,37616766";"0,37616766";"";"";"kanalisertVeg";"0";"717:519260316,717:655792233,717:706974635,717:795659742,717:996463720,880:872015424";"571:376794231,571:376794235,571:376794237";"POINT Z(262280.034 6649729.173 15.642)"
"384667846";"570";"1";"1";"2013-04-03";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (261202 6649392)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"4";"Ukjent";"Ukjent";"";"3-armet kryss (T-kryss, Y-kryss)";"";"Tettsted";"UID1000260700";"Onsdag";"Yrkesdøgn";"2013-04-03";"18:38:00";"Påkjøring forøvrig ved høyresving";"Kryssende kjøreretning";"Ulykke ved avsvinging fra samme kjøreretning";"Nei";"10,4";"Vanlig veg/gate";"";"God sikt, opphold";"20000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4759";"Riksveg";"Eksisterende";"162";"1";"1";"4759,439";"4759,439";"625518";"0,43247929";"0,43247929";"";"";"enkelBilveg";"0";"717:519260318,717:655792234,717:706974637,717:795659743,717:996463722,880:600163256,880:872015425";"571:384667845,571:384667848";"POINT Z(261202.785 6649392.246 2.734)"
"384668193";"570";"1";"1";"2013-04-28";"";"2023-01-25T14:48";"";"";"0";"0";"";"1";"0";"1";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (262862 6649199)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"4";"Ukjent";"Ukjent";"";"Bru";"";"Ukjent";"UID1000260754";"Søndag";"Helgedøgn";"2013-04-28";"03:56:00";"Enslig kjøretøy kjørte utfor på venstre side i høyrekurve";"Utforkjøring";"Enslig kjøretøy kjørte utfor vegen";"Ja";"7,5";"Rampe";"";"God sikt, opphold";"";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2312 KD4 m124";"Riksveg";"Eksisterende";"162";"1";"1";"124,35";"124,35";"625371";"0,35088537";"0,35088537";"";"";"rampe";"0";"";"571:384668192";"POINT Z(262840.716 6649224.968 9.306)"
"403636483";"570";"1";"1";"2013-05-06";"";"2023-07-26T10:16:47";"";"";"0";"1";"";"2";"0";"2";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (262436 6649683)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"";"3-armet kryss (T-kryss, Y-kryss)";"15";"Tettsted";"UID1000261134";"Mandag";"Yrkesdøgn";"2013-05-06";"13:08:00";"Påkjøring forøvrig ved høyresving";"Kryssende kjøreretning";"Ulykke ved avsvinging fra samme kjøreretning";"Nei";"7,1";"Vanlig veg/gate";"";"God sikt, opphold";"15400";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2955";"Riksveg";"Eksisterende";"162";"1";"1";"2955,034";"2955,034";"625517";"0,28231305";"0,28231305";"";"";"enkelBilveg";"0";"717:519260316,717:655792232,717:706974635,717:795659742,717:996463720,880:872015424";"571:403636482,571:403636485";"POINT Z(262430.827 6649678.651 8.443)"
"403636518";"570";"1";"1";"2013-05-08";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"2";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Våt, bar veg";"POINT (262442 6649685)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"";"3-armet kryss (T-kryss, Y-kryss)";"11";"Tettsted";"UID1000261143";"Onsdag";"Yrkesdøgn";"2013-05-08";"18:41:00";"Fotgjenger krysset kjørebanen på hitsiden av krysset";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"7,1";"Vanlig veg/gate";"";"God sikt, nedbør";"15400";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2949";"Riksveg";"Eksisterende";"162";"1";"1";"2949,196";"2949,196";"625517";"0,27889904";"0,27889904";"";"";"enkelBilveg";"0";"717:519260316,717:655792232,717:706974635,717:795659742,717:996463720,880:872015424";"571:403636517,571:403636520";"POINT Z(262435.701 6649675.455 8.124)"
"403636692";"570";"1";"1";"2013-05-22";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"1";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Våt, bar veg";"POINT (261319 6649493)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"14";"Tettsted";"UID1000261171";"Onsdag";"Yrkesdøgn";"2013-05-22";"06:00:00";"Påkjøring ved vending foran kjørende i samme retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra samme kjøreretning";"Nei";"11,9";"Vanlig veg/gate";"";"God sikt, nedbør";"20000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4607";"Riksveg";"Eksisterende";"162";"1";"1";"4606,741";"4606,741";"625518";"0,25990343";"0,25990343";"";"";"enkelBilveg";"0";"716:519260555,716:655792433,716:706974833,716:795659926,716:996463879,717:519260318,717:655792234,717:706974637,717:795659743,717:996463722,880:600163256,880:872015425,880:872015620";"571:403636691,571:403636694";"POINT Z(261320.451 6649491.364 5.689)"
"403636721";"570";"1";"1";"2013-05-23";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"4";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Ja";"Ukjent";"POINT (261512 6649696)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Tettsted";"UID1000261176";"Torsdag";"Yrkesdøgn";"2013-05-23";"17:00:00";"Ulykke med uklart forløp hvor fotgjenger krysset kjørebanen";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"21";"Vanlig veg/gate";"";"Ukjent";"22000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4113";"Riksveg";"Eksisterende";"162";"1";"1";"4113,263";"4113,263";"625517";"0,95909722";"0,95909722";"";"";"kanalisertVeg";"0";"716:519260554,717:519260317,717:655792233,717:706974636,717:996463721,880:600163255";"571:403636720,571:403636724";"POINT Z(261517.06 6649692.723 11.157)"
"418962388";"570";"1";"1";"2013-06-12";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"5";"0";"0";"";"";"0";"";"0";"0";"0";"1";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (261582 6649805)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000261743";"Onsdag";"Yrkesdøgn";"2013-06-12";"07:38:00";"Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving";"Kryssende kjøreretning";"Ulykke ved avsvinging fra samme kjøreretning";"Nei";"16";"Vanlig veg/gate";"";"God sikt, opphold";"22000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3984";"Riksveg";"Eksisterende";"162";"1";"1";"3983,992";"3983,992";"625517";"0,88351507";"0,88351507";"";"";"kanalisertVeg";"0";"716:519260553,716:655792431,717:519260317,717:655792233,717:706974636,717:996463721,880:600163255";"571:418962387,571:418962390";"POINT Z(261588.548 6649800.222 12.149)"
"418962619";"570";"1";"1";"2013-06-24";"";"2022-09-16T15:12:36";"";"";"0";"0";"";"2";"0";"2";"0";"0";"";"";"0";"";"0";"1";"1";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (261437 6649653)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"Rundkjøring";"20";"Tettsted";"UID1000261784";"Mandag";"Yrkesdøgn";"2013-06-24";"10:55:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Nei";"9";"Vanlig veg/gate";"";"God sikt, opphold";"";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183 KD1 m29";"Riksveg";"Eksisterende";"162";"1";"1";"28,903";"28,903";"625529";"0,22470715";"0,22470715";"";"";"rundkjøring";"0";"716:519260554,716:519260686,716:519260722,716:519260738,716:655792432,716:706974832,716:795659925,716:996463878,717:519260318,717:519260373,717:519260385,717:655792234,717:706974637,717:795659743,717:996463722,880:600163256,880:600163293,880:600163303,880:600163305,880:872015425,880:872015619";"571:418962618,571:418962621";"POINT Z(261436.351 6649653.434 13.606)"
"428442895";"570";"1";"1";"2013-07-16";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"1";"2";"0";"0";"";"";"0";"";"0";"0";"0";"0";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (261423 6649636)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"7";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"20";"Tettsted";"UID1000262253";"Tirsdag";"Yrkesdøgn";"2013-07-16";"14:11:00";"Ulykke med uklart forløp hvor fotgjenger krysset kjørebanen";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"10,6";"Vanlig veg/gate";"";"God sikt, opphold";"10000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4194";"Riksveg";"Eksisterende";"162";"1";"1";"4194,128";"4194,128";"625518";"0,01365098";"0,01365098";"";"";"enkelBilveg";"0";"716:519260554,716:655792432,716:706974832,716:795659925,716:996463878,717:519260318,717:655792234,717:706974637,717:795659743,717:996463722,880:600163256,880:872015425,880:872015619";"571:428442894,571:428442897";"POINT Z(261423.031 6649635.925 12.818)"
"428622647";"570";"1";"1";"2013-06-11";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"1";"4";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Ja";"Tørr, bar veg";"POINT (261510 6649674)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Ukjent";"UID1000262578";"Tirsdag";"Yrkesdøgn";"2013-06-11";"16:15:00";"Fotgjenger krysset kjørebanen på hitsiden av krysset";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"15,1";"Vanlig veg/gate";"";"God sikt, opphold";"11000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4546";"Riksveg";"Eksisterende";"162";"1";"1";"4546,488";"4546,488";"625520";"0,86127978";"0,86127978";"";"";"enkelBilveg";"0";"716:519260738,716:655792568,717:655792296,880:600163305";"571:428622646,571:460166513";"POINT Z(261510.352 6649673.675 11.182)"
"457595818";"570";"1";"1";"2013-07-09";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"1";"2";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Ukjent";"POINT (261379 6649613)";"Nei";"";"";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"";"";"Ukjent";"Oslo";"301";"Ukjent";"";"7";"Ukjent";"Ukjent";"";"Ukjent";"";"Ukjent";"UID1000263296";"Tirsdag";"Yrkesdøgn";"2013-07-09";"13:04:00";"Fotgjenger krysset kjørebanen og ble påkjørt av ryggende kjøretøy";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"7";"Ukjent";"";"Ukjent";"10000";"2013";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4243";"Riksveg";"Eksisterende";"162";"1";"1";"4243,283";"4243,283";"625518";"0,06923443";"0,06923443";"";"";"enkelBilveg";"0";"717:519260318,717:655792234,717:706974637,717:795659743,717:996463722,880:600163256,880:872015425";"571:457595817,571:457595820";"POINT Z(261379.027 6649612.915 12.419)"
